Block Name,Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
internalMesh,241,0.000107672,0,0,0.22,0.22,-0.00098167,4.60789e-09,9.22904e-06,0.000981714
internalMesh,242,0.000107019,0,0.00809104,0.22,0.220149,-0.000958692,3.88821e-06,8.35937e-06,0.000958736
internalMesh,243,0.000106809,0,0.00958516,0.22,0.220209,-0.000946228,4.46219e-06,7.90936e-06,0.000946271
internalMesh,244,0.000105883,0,0.0161592,0.22,0.220593,-0.000891385,6.98774e-06,5.92931e-06,0.000891432
internalMesh,245,0.000105092,0,0.0209948,0.22,0.221,-0.000826981,8.03398e-06,3.86775e-06,0.000827029
internalMesh,246,0.00010457,0,0.0241819,0.22,0.221325,-0.000784533,8.72354e-06,2.509e-06,0.000784585
internalMesh,247,0.000103937,0,0.0284145,0.22,0.221827,-0.000710839,8.79441e-06,5.57606e-07,0.000710893
internalMesh,248,0.000103381,0,0.0321362,0.22,0.222335,-0.000646039,8.85673e-06,-1.15827e-06,0.000646101
internalMesh,249,0.000103069,0,0.0348645,0.22,0.222745,-0.000593918,8.41234e-06,-2.16149e-06,0.000593981
internalMesh,250,0.000102483,0,0.04,0.22,0.223607,-0.000495807,7.57583e-06,-4.0499e-06,0.000495881
internalMesh,251,0.000102098,0,0.0441538,0.22,0.224387,-0.000403301,6.23293e-06,-4.91013e-06,0.000403379
internalMesh,252,0.000103383,0,-0.04,0.24,0.24331,-0.000180662,-2.41378e-06,-1.39255e-06,0.000180684
internalMesh,253,0.00010389,0,-0.0348934,0.24,0.242523,-0.000222463,-2.70614e-06,-6.12567e-07,0.00022248
internalMesh,254,0.000104164,0,-0.0321362,0.24,0.242142,-0.000245033,-2.864e-06,-1.91434e-07,0.000245049
internalMesh,255,0.000104517,0,-0.0277732,0.24,0.241602,-0.000278302,-2.85772e-06,6.06558e-07,0.000278317
internalMesh,256,0.000104807,0,-0.0241819,0.24,0.241215,-0.000305688,-2.85255e-06,1.26343e-06,0.000305704
internalMesh,257,0.000104951,0,-0.0214652,0.24,0.240958,-0.000321775,-2.66928e-06,1.70023e-06,0.000321791
internalMesh,258,0.000105231,0,-0.0161592,0.24,0.240543,-0.000353196,-2.31132e-06,2.55336e-06,0.000353213
internalMesh,259,0.000105307,0,-0.00965263,0.24,0.240194,-0.00037756,-1.50101e-06,3.2842e-06,0.000377577
internalMesh,260,0.000105326,0,-0.00809104,0.24,0.240136,-0.000383407,-1.30653e-06,3.4596e-06,0.000383425
internalMesh,261,0.000105047,0,0,0.24,0.24,-0.000393768,-3.02233e-08,3.79231e-06,0.000393786
internalMesh,262,0.000105047,0,0,0.24,0.24,-0.000393768,-3.02233e-08,3.79231e-06,0.000393786
internalMesh,263,0.000104461,0,0.00809104,0.24,0.240136,-0.000383406,1.25017e-06,3.48026e-06,0.000383424
internalMesh,264,0.000104326,0,0.00955799,0.24,0.24019,-0.000377912,1.43479e-06,3.3195e-06,0.00037793
internalMesh,265,0.000103718,0,0.0161592,0.24,0.240543,-0.000353191,2.26556e-06,2.59606e-06,0.000353208
internalMesh,266,0.000103286,0,0.0210379,0.24,0.24092,-0.0003243,2.60228e-06,1.82595e-06,0.000324316
internalMesh,267,0.000103008,0,0.0241819,0.24,0.241215,-0.000305681,2.81928e-06,1.32966e-06,0.000305697
internalMesh,268,0.000102713,0,0.028434,0.24,0.241678,-0.000273256,2.8296e-06,5.64776e-07,0.000273271
internalMesh,269,0.000102457,0,0.0321362,0.24,0.242142,-0.000245024,2.83859e-06,-1.01201e-07,0.000245041
internalMesh,270,0.000102316,0,0.034847,0.24,0.242517,-0.000222835,2.68543e-06,-5.08343e-07,0.000222852
internalMesh,271,0.000102047,0,0.04,0.24,0.24331,-0.000180653,2.39428e-06,-1.28231e-06,0.000180674
internalMesh,272,0.000101827,0,0.0445,0.24,0.244091,-0.000138999,1.90814e-06,-1.58683e-06,0.000139021
internalMesh,273,0.000100413,0,-0.04,0.26,0.263059,-5.44681e-05,-7.21254e-07,-6.23664e-07,5.44764e-05
internalMesh,274,0.000100897,0,-0.0349277,0.26,0.262336,-7.13215e-05,-8.25957e-07,-1.86654e-07,7.13265e-05
internalMesh,275,0.000101163,0,-0.0321362,0.26,0.261979,-8.05967e-05,-8.83581e-07,5.38526e-08,8.06015e-05
internalMesh,276,0.000101423,0,-0.028251,0.26,0.26153,-9.30149e-05,-8.90896e-07,4.17828e-07,9.30201e-05
internalMesh,277,0.000101696,0,-0.0241819,0.26,0.261122,-0.000106021,-8.98557e-07,7.99027e-07,0.000106028
internalMesh,278,0.000101797,0,-0.0211133,0.26,0.260856,-0.000113802,-8.40919e-07,1.02592e-06,0.00011381
internalMesh,279,0.000101961,0,-0.0161592,0.26,0.260502,-0.000126364,-7.47866e-07,1.39222e-06,0.000126374
internalMesh,280,0.000101928,0,-0.00956693,0.26,0.260176,-0.000137072,-5.0381e-07,1.71756e-06,0.000137084
internalMesh,281,0.000101921,0,-0.00809104,0.26,0.260126,-0.00013947,-4.49171e-07,1.79039e-06,0.000139482
internalMesh,282,0.000101605,0,0,0.26,0.26,-0.000143992,-6.15376e-08,1.93482e-06,0.000144005
internalMesh,283,0.000101605,0,0,0.26,0.26,-0.000143992,-6.15376e-08,1.93482e-06,0.000144005
internalMesh,284,0.000101106,0,0.00809104,0.26,0.260126,-0.00013947,3.32146e-07,1.8024e-06,0.000139482
internalMesh,285,0.000101008,0,0.0095318,0.26,0.260175,-0.00013713,3.88149e-07,1.73363e-06,0.000137141
internalMesh,286,0.000100558,0,0.0161592,0.26,0.260502,-0.000126363,6.45761e-07,1.41726e-06,0.000126372
internalMesh,287,0.000100263,0,0.0210798,0.26,0.260853,-0.000113883,7.49212e-07,1.06242e-06,0.000113891
internalMesh,288,0.000100077,0,0.0241819,0.26,0.261122,-0.000106016,8.14432e-07,8.38711e-07,0.000106022
internalMesh,289,9.98886e-05,0,0.0283951,0.26,0.261546,-9.25463e-05,8.15345e-07,4.53468e-07,9.2551e-05
internalMesh,290,9.97215e-05,0,0.0321362,0.26,0.261979,-8.05863e-05,8.16156e-07,1.11399e-07,8.05905e-05
internalMesh,291,9.96253e-05,0,0.0348819,0.26,0.262329,-7.14609e-05,7.6642e-07,-1.18539e-07,7.14651e-05
internalMesh,292,9.9446e-05,0,0.04,0.26,0.263059,-5.44506e-05,6.73707e-07,-5.47162e-07,5.44575e-05
internalMesh,293,9.93007e-05,0,0.0438571,0.26,0.263673,-4.06104e-05,5.42671e-07,-6.53794e-07,4.06193e-05
internalMesh,294,9.60641e-05,0,-0.04,0.28,0.282843,-8.39166e-06,-1.99436e-07,-3.58096e-07,8.40167e-06
internalMesh,295,9.64788e-05,0,-0.0349277,0.28,0.28217,-1.46836e-05,-2.5187e-07,-2.41054e-08,1.46858e-05
internalMesh,296,9.6707e-05,0,-0.0321362,0.28,0.281838,-1.81464e-05,-2.80727e-07,1.59706e-07,1.81492e-05
internalMesh,297,9.69045e-05,0,-0.028251,0.28,0.281422,-2.30367e-05,-2.91428e-07,4.20995e-07,2.30424e-05
internalMesh,298,9.71114e-05,0,-0.0241819,0.28,0.281042,-2.81585e-05,-3.02635e-07,6.94649e-07,2.81687e-05
internalMesh,299,9.71735e-05,0,-0.0210703,0.28,0.280792,-3.13712e-05,-2.88936e-07,8.46306e-07,3.1384e-05
internalMesh,300,9.72715e-05,0,-0.0161592,0.28,0.280466,-3.64419e-05,-2.67313e-07,1.08567e-06,3.6459e-05
internalMesh,301,9.72349e-05,0,-0.00959444,0.28,0.280164,-4.08695e-05,-1.98313e-07,1.28904e-06,4.08903e-05
internalMesh,302,9.72265e-05,0,-0.00809104,0.28,0.280117,-4.18835e-05,-1.82512e-07,1.33561e-06,4.19052e-05
internalMesh,303,9.70349e-05,0,0,0.28,0.28,-4.37779e-05,-6.70464e-08,1.42336e-06,4.38011e-05
internalMesh,304,9.70349e-05,0,0,0.28,0.28,-4.37779e-05,-6.70464e-08,1.42336e-06,4.38011e-05
internalMesh,305,9.67619e-05,0,0.00809104,0.28,0.280117,-4.18831e-05,5.30235e-08,1.33877e-06,4.19045e-05
internalMesh,306,9.67084e-05,0,0.00955799,0.28,0.280163,-4.08933e-05,7.05329e-08,1.29378e-06,4.09138e-05
internalMesh,307,9.64677e-05,0,0.0161592,0.28,0.280466,-3.64393e-05,1.49325e-07,1.0913e-06,3.64559e-05
internalMesh,308,9.62976e-05,0,0.0210379,0.28,0.280789,-3.13997e-05,1.80393e-07,8.54812e-07,3.14119e-05
internalMesh,309,9.6188e-05,0,0.0241819,0.28,0.281042,-2.8152e-05,2.00415e-07,7.02409e-07,2.81615e-05
internalMesh,310,9.60467e-05,0,0.0284145,0.28,0.281438,-2.28212e-05,1.98611e-07,4.19853e-07,2.28259e-05
internalMesh,311,9.59225e-05,0,0.0321362,0.28,0.281838,-1.81337e-05,1.97026e-07,1.71398e-07,1.81356e-05
internalMesh,312,9.58277e-05,0,0.0348645,0.28,0.282162,-1.47465e-05,1.77364e-07,-6.55173e-09,1.47476e-05
internalMesh,313,9.56494e-05,0,0.04,0.28,0.282843,-8.37064e-06,1.40353e-07,-3.41515e-07,8.37878e-06
internalMesh,314,9.54822e-05,0,0.0438571,0.28,0.283414,-3.6188e-06,9.12821e-08,-4.13604e-07,3.6435e-06
internalMesh,315,9.16332e-05,0,-0.04,0.3,0.302655,5.53756e-06,-5.65995e-08,-2.77231e-07,5.54478e-06
internalMesh,316,9.18462e-05,0,-0.0349447,0.3,0.302028,3.53799e-06,-9.41476e-08,1.27499e-08,3.53926e-06
internalMesh,317,9.19645e-05,0,-0.0321362,0.3,0.301716,2.42711e-06,-1.15008e-07,1.73851e-07,2.43605e-06
internalMesh,318,9.2062e-05,0,-0.0283258,0.3,0.301334,7.2287e-07,-1.26299e-07,3.96643e-07,8.34157e-07
internalMesh,319,9.2168e-05,0,-0.0241819,0.3,0.300973,-1.1305e-06,-1.38578e-07,6.3893e-07,1.30593e-06
internalMesh,320,9.22075e-05,0,-0.0210021,0.3,0.300734,-2.36924e-06,-1.3562e-07,7.72281e-07,2.49562e-06
internalMesh,321,9.22676e-05,0,-0.0161592,0.3,0.300435,-4.25584e-06,-1.31113e-07,9.75373e-07,4.36814e-06
internalMesh,322,9.22968e-05,0,-0.00958056,0.3,0.300153,-5.9854e-06,-1.05757e-07,1.14837e-06,6.09549e-06
internalMesh,323,9.23034e-05,0,-0.00809104,0.3,0.300109,-6.377e-06,-1.00016e-07,1.18754e-06,6.4874e-06
internalMesh,324,9.22953e-05,0,0,0.3,0.3,-7.12553e-06,-5.60461e-08,1.25998e-06,7.23629e-06
internalMesh,325,9.22953e-05,0,0,0.3,0.3,-7.12553e-06,-5.60461e-08,1.25998e-06,7.23629e-06
internalMesh,326,9.22413e-05,0,0.00809104,0.3,0.300109,-6.37549e-06,-1.00472e-08,1.18464e-06,6.48463e-06
internalMesh,327,9.22212e-05,0,0.00954477,0.3,0.300152,-5.99304e-06,-3.40782e-09,1.14562e-06,6.10156e-06
internalMesh,328,9.21296e-05,0,0.0161592,0.3,0.300435,-4.25289e-06,2.68014e-08,9.6806e-07,4.36176e-06
internalMesh,329,9.20209e-05,0,0.021059,0.3,0.300738,-2.34337e-06,3.78637e-08,7.58723e-07,2.46343e-06
internalMesh,330,9.19516e-05,0,0.0241819,0.3,0.300973,-1.12632e-06,4.49143e-08,6.25299e-07,1.28903e-06
internalMesh,331,9.18208e-05,0,0.0283951,0.3,0.301341,7.59124e-07,4.12068e-08,3.74927e-07,8.47666e-07
internalMesh,332,9.17047e-05,0,0.0321362,0.3,0.301716,2.43327e-06,3.79148e-08,1.52614e-07,2.43834e-06
internalMesh,333,9.16025e-05,0,0.0348819,0.3,0.302021,3.52063e-06,2.51858e-08,-7.70007e-09,3.52073e-06
internalMesh,334,9.14119e-05,0,0.04,0.3,0.302655,5.54757e-06,1.45787e-09,-3.06537e-07,5.55604e-06
internalMesh,335,9.1231e-05,0,0.0441538,0.3,0.303232,6.86822e-06,-2.93765e-08,-3.7608e-07,6.87857e-06
internalMesh,336,8.70118e-05,0,-0.04,0.32,0.32249,7.75398e-06,-1.67355e-08,-2.49792e-07,7.75802e-06
internalMesh,337,8.69679e-05,0,-0.035267,0.32,0.321938,7.37849e-06,-4.36232e-08,-6.74235e-09,7.37862e-06
internalMesh,338,8.69389e-05,0,-0.0321362,0.32,0.32161,7.13012e-06,-6.14083e-08,1.54025e-07,7.13205e-06
internalMesh,339,8.69382e-05,0,-0.027979,0.32,0.321221,6.60045e-06,-7.19811e-08,3.74988e-07,6.61148e-06
internalMesh,340,8.69375e-05,0,-0.0241819,0.32,0.320912,6.11665e-06,-8.16381e-08,5.76812e-07,6.14433e-06
internalMesh,341,8.69724e-05,0,-0.02081,0.32,0.320676,5.68598e-06,-7.99317e-08,7.08052e-07,5.73046e-06
internalMesh,342,8.70204e-05,0,-0.0161592,0.32,0.320408,5.09197e-06,-7.75781e-08,8.89073e-07,5.16959e-06
internalMesh,343,8.71465e-05,0,-0.00970468,0.32,0.320147,4.4973e-06,-6.18775e-08,1.04769e-06,4.61814e-06
internalMesh,344,8.7178e-05,0,-0.00809104,0.32,0.320102,4.34864e-06,-5.79523e-08,1.08734e-06,4.48289e-06
internalMesh,345,8.73634e-05,0,0,0.32,0.32,4.07944e-06,-3.06486e-08,1.1552e-06,4.23996e-06
internalMesh,346,8.73634e-05,0,0,0.32,0.32,4.07944e-06,-3.06486e-08,1.1552e-06,4.23996e-06
internalMesh,347,8.7514e-05,0,0.00809104,0.32,0.320102,4.35077e-06,-2.51376e-09,1.08461e-06,4.48392e-06
internalMesh,348,8.75266e-05,0,0.00957145,0.32,0.320143,4.48765e-06,1.56143e-09,1.04732e-06,4.60824e-06
internalMesh,349,8.75825e-05,0,0.0161592,0.32,0.320408,5.09677e-06,1.9696e-08,8.81405e-07,5.17245e-06
internalMesh,350,8.75641e-05,0,0.0210165,0.32,0.320689,5.71902e-06,2.56418e-08,6.87264e-07,5.76023e-06
internalMesh,351,8.7552e-05,0,0.0241819,0.32,0.320912,6.12454e-06,2.95165e-08,5.60745e-07,6.15023e-06
internalMesh,352,8.7488e-05,0,0.0284145,0.32,0.321259,6.66546e-06,2.4787e-08,3.2914e-07,6.67362e-06
internalMesh,353,8.74317e-05,0,0.0321362,0.32,0.32161,7.14109e-06,2.06282e-08,1.25488e-07,7.14222e-06
internalMesh,354,8.7372e-05,0,0.0348645,0.32,0.321894,7.35918e-06,9.20785e-09,-1.90751e-08,7.35921e-06
internalMesh,355,8.72595e-05,0,0.04,0.32,0.32249,7.76969e-06,-1.22894e-08,-2.91193e-07,7.77515e-06
internalMesh,356,8.716e-05,0,0.0438571,0.32,0.322991,7.78124e-06,-3.71508e-08,-3.52817e-07,7.78933e-06
internalMesh,357,8.20443e-05,0,-0.04,0.34,0.342345,6.40799e-06,-1.73588e-09,-2.34534e-07,6.41228e-06
internalMesh,358,8.1753e-05,0,-0.0352521,0.34,0.341823,6.51353e-06,-2.06943e-08,-1.5034e-08,6.51358e-06
internalMesh,359,8.15618e-05,0,-0.0321362,0.34,0.341515,6.5828e-06,-3.31358e-08,1.29013e-07,6.58414e-06
internalMesh,360,8.14316e-05,0,-0.0279947,0.34,0.341151,6.52793e-06,-4.08444e-08,3.29825e-07,6.53638e-06
internalMesh,361,8.13117e-05,0,-0.0241819,0.34,0.340859,6.47741e-06,-4.79413e-08,5.14699e-07,6.498e-06
internalMesh,362,8.1317e-05,0,-0.0208582,0.34,0.340639,6.38214e-06,-4.51956e-08,6.34982e-07,6.41381e-06
internalMesh,363,8.13245e-05,0,-0.0161592,0.34,0.340384,6.24746e-06,-4.13139e-08,8.05038e-07,6.29925e-06
internalMesh,364,8.15166e-05,0,-0.00967304,0.34,0.340138,6.08225e-06,-2.56353e-08,9.54289e-07,6.15671e-06
internalMesh,365,8.15635e-05,0,-0.00809104,0.34,0.340096,6.04195e-06,-2.18112e-08,9.90691e-07,6.12268e-06
internalMesh,366,8.19474e-05,0,0,0.34,0.34,5.9628e-06,3.04728e-09,1.05455e-06,6.05533e-06
internalMesh,367,8.19474e-05,0,0,0.34,0.34,5.9628e-06,3.04728e-09,1.05455e-06,6.05533e-06
internalMesh,368,8.23811e-05,0,0.00809104,0.34,0.340096,6.04559e-06,2.65552e-08,9.88384e-07,6.12591e-06
internalMesh,369,8.24525e-05,0,0.0095318,0.34,0.340134,6.08311e-06,2.9418e-08,9.54303e-07,6.15758e-06
internalMesh,370,8.27811e-05,0,0.0161592,0.34,0.340384,6.25568e-06,4.25866e-08,7.9753e-07,6.30646e-06
internalMesh,371,8.29706e-05,0,0.0210798,0.34,0.340653,6.4002e-06,4.46212e-08,6.13438e-07,6.42968e-06
internalMesh,372,8.309e-05,0,0.0241819,0.34,0.340859,6.4913e-06,4.59039e-08,4.97381e-07,6.51049e-06
internalMesh,373,8.31899e-05,0,0.028434,0.34,0.341187,6.55031e-06,3.84427e-08,2.83179e-07,6.55654e-06
internalMesh,374,8.32769e-05,0,0.0321362,0.34,0.341515,6.60169e-06,3.19464e-08,9.66766e-08,6.60248e-06
internalMesh,375,8.32965e-05,0,0.034847,0.34,0.341781,6.54319e-06,2.04863e-08,-3.40429e-08,6.54331e-06
internalMesh,376,8.33337e-05,0,0.04,0.34,0.342345,6.43199e-06,-1.29912e-09,-2.8254e-07,6.43819e-06
internalMesh,377,8.33045e-05,0,0.0438571,0.34,0.342817,6.12511e-06,-2.42073e-08,-3.42196e-07,6.13471e-06
internalMesh,378,7.69515e-05,0,-0.04,0.36,0.362215,4.48581e-06,8.42087e-09,-2.32686e-07,4.49184e-06
internalMesh,379,7.64853e-05,0,-0.0352817,0.36,0.361725,4.68981e-06,-1.4531e-09,-3.12911e-08,4.68991e-06
internalMesh,380,7.61746e-05,0,-0.0321362,0.36,0.361432,4.82581e-06,-8.03575e-09,1.02972e-07,4.82691e-06
internalMesh,381,7.59086e-05,0,-0.0278702,0.36,0.361077,4.91016e-06,-1.24627e-08,2.9568e-07,4.91908e-06
internalMesh,382,7.56786e-05,0,-0.0241819,0.36,0.360811,4.9831e-06,-1.62901e-08,4.62291e-07,5.00452e-06
internalMesh,383,7.56129e-05,0,-0.0207671,0.36,0.360599,4.99713e-06,-1.27358e-08,5.78963e-07,5.03057e-06
internalMesh,384,7.55242e-05,0,-0.0161592,0.36,0.360362,5.01605e-06,-7.93962e-09,7.364e-07,5.06983e-06
internalMesh,385,7.5656e-05,0,-0.00979559,0.36,0.360133,5.00373e-06,6.4507e-09,8.74778e-07,5.07963e-06
internalMesh,386,7.56912e-05,0,-0.00809104,0.36,0.360091,5.00044e-06,1.03052e-08,9.11843e-07,5.0829e-06
internalMesh,387,7.61121e-05,0,0,0.36,0.36,4.99068e-06,3.18027e-08,9.71734e-07,5.08451e-06
internalMesh,388,7.61121e-05,0,0,0.36,0.36,4.99068e-06,3.18027e-08,9.71734e-07,5.08451e-06
internalMesh,389,7.6691e-05,0,0.00809104,0.36,0.360091,5.00579e-06,4.99655e-08,9.08505e-07,5.08781e-06
internalMesh,390,7.68059e-05,0,0.00955799,0.36,0.360127,5.00958e-06,5.16358e-08,8.75622e-07,5.08579e-06
internalMesh,391,7.73231e-05,0,0.0161592,0.36,0.360362,5.02664e-06,5.91519e-08,7.27651e-07,5.07937e-06
internalMesh,392,7.76788e-05,0,0.0210379,0.36,0.360614,5.00958e-06,5.69889e-08,5.55689e-07,5.04062e-06
internalMesh,393,7.79081e-05,0,0.0241819,0.36,0.360811,4.99858e-06,5.55949e-08,4.44869e-07,5.01865e-06
internalMesh,394,7.81522e-05,0,0.0284145,0.36,0.36112,4.91654e-06,4.59582e-08,2.46843e-07,4.92295e-06
internalMesh,395,7.83669e-05,0,0.0321362,0.36,0.361432,4.84439e-06,3.74845e-08,7.27172e-08,4.84509e-06
internalMesh,396,7.84663e-05,0,0.0348645,0.36,0.361684,4.72662e-06,2.74198e-08,-4.9034e-08,4.72695e-06
internalMesh,397,7.86534e-05,0,0.04,0.36,0.362215,4.50491e-06,8.47442e-09,-2.78212e-07,4.5135e-06
internalMesh,398,7.87248e-05,0,0.0438571,0.36,0.362662,4.18785e-06,-8.7815e-09,-3.35883e-07,4.20131e-06
internalMesh,399,7.17699e-05,0,-0.04,0.38,0.382099,2.88978e-06,2.10389e-08,-2.40914e-07,2.89988e-06
internalMesh,400,7.12544e-05,0,-0.0349616,0.38,0.381605,3.08315e-06,1.93846e-08,-3.34155e-08,3.08339e-06
internalMesh,401,7.09654e-05,0,-0.0321362,0.38,0.381356,3.19158e-06,1.84569e-08,8.29421e-08,3.19272e-06
internalMesh,402,7.06343e-05,0,-0.0277443,0.38,0.381011,3.2962e-06,1.69366e-08,2.73657e-07,3.30759e-06
internalMesh,403,7.03657e-05,0,-0.0241819,0.38,0.380769,3.38106e-06,1.57034e-08,4.28355e-07,3.40813e-06
internalMesh,404,7.02526e-05,0,-0.0214662,0.38,0.380606,3.41288e-06,1.76962e-08,5.17564e-07,3.45194e-06
internalMesh,405,7.00315e-05,0,-0.0161592,0.38,0.380343,3.47505e-06,2.15905e-08,6.91895e-07,3.54332e-06
internalMesh,406,6.99828e-05,0,-0.00962298,0.38,0.380122,3.50545e-06,3.11457e-08,8.27563e-07,3.60195e-06
internalMesh,407,6.99713e-05,0,-0.00809104,0.38,0.380086,3.51258e-06,3.33852e-08,8.5936e-07,3.61633e-06
internalMesh,408,7.01643e-05,0,0,0.38,0.38,3.52336e-06,4.73826e-08,9.15948e-07,3.64078e-06
internalMesh,409,7.01643e-05,0,0,0.38,0.38,3.52336e-06,4.73826e-08,9.15948e-07,3.64078e-06
internalMesh,410,7.05596e-05,0,0.00809104,0.38,0.380086,3.51764e-06,5.85816e-08,8.55688e-07,3.6207e-06
internalMesh,411,7.06559e-05,0,0.00955799,0.38,0.38012,3.5116e-06,5.9299e-08,8.2453e-07,3.60759e-06
internalMesh,412,7.10891e-05,0,0.0161592,0.38,0.380343,3.48439e-06,6.25273e-08,6.84319e-07,3.55151e-06
internalMesh,413,7.14466e-05,0,0.0210379,0.38,0.380582,3.42909e-06,5.88889e-08,5.21549e-07,3.46903e-06
internalMesh,414,7.1677e-05,0,0.0241819,0.38,0.380769,3.39346e-06,5.65442e-08,4.16652e-07,3.41941e-06
internalMesh,415,7.19875e-05,0,0.028434,0.38,0.381062,3.2929e-06,4.75537e-08,2.29117e-07,3.3012e-06
internalMesh,416,7.22578e-05,0,0.0321362,0.38,0.381356,3.20534e-06,3.97257e-08,6.58322e-08,3.20626e-06
internalMesh,417,7.24374e-05,0,0.034847,0.38,0.381594,3.10048e-06,3.27388e-08,-4.8691e-08,3.10103e-06
internalMesh,418,7.27789e-05,0,0.04,0.38,0.382099,2.90115e-06,1.94567e-08,-2.66399e-07,2.91342e-06
internalMesh,419,7.3031e-05,0,0.0438571,0.38,0.382522,2.65697e-06,8.95053e-09,-3.22828e-07,2.67652e-06
internalMesh,420,6.61775e-05,0,-0.04,0.4,0.401995,1.76707e-06,2.32355e-08,-2.55619e-07,1.78561e-06
internalMesh,421,6.57981e-05,0,-0.0349447,0.4,0.401524,1.9089e-06,2.44615e-08,-4.83016e-08,1.90967e-06
internalMesh,422,6.55874e-05,0,-0.0321362,0.4,0.401289,1.9877e-06,2.51426e-08,6.68749e-08,1.98898e-06
internalMesh,423,6.52994e-05,0,-0.0277627,0.4,0.400962,2.07214e-06,2.43959e-08,2.52582e-07,2.08762e-06
internalMesh,424,6.50637e-05,0,-0.0241819,0.4,0.40073,2.14127e-06,2.37846e-08,4.04629e-07,2.17929e-06
internalMesh,425,6.49266e-05,0,-0.0215077,0.4,0.400578,2.17009e-06,2.4512e-08,4.89368e-07,2.22472e-06
internalMesh,426,6.46526e-05,0,-0.0161592,0.4,0.400326,2.22774e-06,2.59668e-08,6.58846e-07,2.32327e-06
internalMesh,427,6.44336e-05,0,-0.00959444,0.4,0.400115,2.26073e-06,3.15108e-08,7.88852e-07,2.39462e-06
internalMesh,428,6.43834e-05,0,-0.00809104,0.4,0.400082,2.26829e-06,3.27805e-08,8.18624e-07,2.41171e-06
internalMesh,429,6.42842e-05,0,0,0.4,0.4,2.28008e-06,4.24583e-08,8.73041e-07,2.44187e-06
internalMesh,430,6.42842e-05,0,0,0.4,0.4,2.28008e-06,4.24583e-08,8.73041e-07,2.44187e-06
internalMesh,431,6.43692e-05,0,0.00809104,0.4,0.400082,2.26907e-06,5.11013e-08,8.1826e-07,2.41264e-06
internalMesh,432,6.44182e-05,0,0.00955799,0.4,0.400114,2.26179e-06,5.17918e-08,7.89359e-07,2.39613e-06
internalMesh,433,6.46387e-05,0,0.0161592,0.4,0.400326,2.22902e-06,5.48989e-08,6.59305e-07,2.32513e-06
internalMesh,434,6.49095e-05,0,0.0210379,0.4,0.400553,2.17657e-06,5.2675e-08,5.06414e-07,2.23532e-06
internalMesh,435,6.50841e-05,0,0.0241819,0.4,0.40073,2.14276e-06,5.12418e-08,4.07884e-07,2.18184e-06
internalMesh,436,6.54067e-05,0,0.0284145,0.4,0.401008,2.06122e-06,4.4657e-08,2.30315e-07,2.07453e-06
internalMesh,437,6.56905e-05,0,0.0321362,0.4,0.401289,1.98953e-06,3.88669e-08,7.41766e-08,1.99129e-06
internalMesh,438,6.59385e-05,0,0.0348645,0.4,0.401517,1.91236e-06,3.47491e-08,-3.6798e-08,1.91303e-06
internalMesh,439,6.64054e-05,0,0.04,0.4,0.401995,1.7671e-06,2.69979e-08,-2.45691e-07,1.7843e-06
internalMesh,440,6.68997e-05,0,0.0445,0.4,0.402468,1.57379e-06,2.07591e-08,-3.10811e-07,1.60432e-06
internalMesh,441,6.00988e-05,0,-0.04,0.42,0.4219,1.02552e-06,5.31691e-09,-2.65413e-07,1.05932e-06
internalMesh,442,5.98992e-05,0,-0.0349277,0.42,0.42145,1.1197e-06,4.58226e-09,-5.98032e-08,1.1213e-06
internalMesh,443,5.97894e-05,0,-0.0321362,0.42,0.421228,1.17153e-06,4.17794e-09,5.33536e-08,1.17275e-06
internalMesh,444,5.96197e-05,0,-0.0282147,0.42,0.420947,1.22412e-06,2.98348e-09,2.14255e-07,1.24274e-06
internalMesh,445,5.94452e-05,0,-0.0241819,0.42,0.420696,1.27821e-06,1.7551e-09,3.79724e-07,1.33342e-06
internalMesh,446,5.93143e-05,0,-0.0211618,0.42,0.420533,1.30164e-06,2.1881e-09,4.70174e-07,1.38396e-06
internalMesh,447,5.90974e-05,0,-0.0161592,0.42,0.420311,1.34045e-06,2.90535e-09,6.19998e-07,1.4769e-06
internalMesh,448,5.88395e-05,0,-0.00955799,0.42,0.420109,1.36475e-06,8.49044e-09,7.42095e-07,1.55349e-06
internalMesh,449,5.87823e-05,0,-0.00809104,0.42,0.420078,1.37015e-06,9.73156e-09,7.69228e-07,1.57134e-06
internalMesh,450,5.85507e-05,0,0,0.42,0.42,1.37773e-06,2.07422e-08,8.2117e-07,1.60402e-06
internalMesh,451,5.85507e-05,0,0,0.42,0.42,1.37773e-06,2.07422e-08,8.2117e-07,1.60402e-06
internalMesh,452,5.8455e-05,0,0.00809104,0.42,0.420078,1.36706e-06,3.19351e-08,7.73888e-07,1.57124e-06
internalMesh,453,5.84707e-05,0,0.00955799,0.42,0.420109,1.36119e-06,3.32126e-08,7.47839e-07,1.55345e-06
internalMesh,454,5.85411e-05,0,0.0161592,0.42,0.420311,1.33475e-06,3.89615e-08,6.30619e-07,1.47674e-06
internalMesh,455,5.87255e-05,0,0.0210379,0.42,0.420527,1.29585e-06,3.90066e-08,4.8933e-07,1.38571e-06
internalMesh,456,5.88444e-05,0,0.0241819,0.42,0.420696,1.27078e-06,3.90356e-08,3.98277e-07,1.3323e-06
