Block Name,Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
internalMesh,93,-0.0469065,-4.85723e-18,0.0241819,0,0.0241819,1,0,0,1
internalMesh,94,0.0496995,0.00772949,0.0240611,0,0.0252721,1,0,0,1
internalMesh,95,0.160224,0.0154361,0.0236991,0,0.0282829,1,0,0,1
internalMesh,96,0.291907,0.0230972,0.0230972,0,0.0326644,1,0,0,1
internalMesh,97,0.451788,0.03069,0.0222572,0,0.0379112,1,0,0,1
internalMesh,98,0.624213,0.0381922,0.0211819,0,0.0436729,1,0,0,1
internalMesh,99,-0.589143,-0.0367922,0.0281362,0,0.0463176,1,0,0,1
internalMesh,100,-0.463117,-0.02957,0.02957,0,0.0418183,1,0,0,1
internalMesh,101,-0.343187,-0.0222572,0.03069,0,0.0379112,1,0,0,1
internalMesh,102,-0.23789,-0.0148761,0.0314926,0,0.0348294,1,0,0,1
internalMesh,103,-0.140303,-0.00744949,0.0319752,0,0.0328315,1,0,0,1
internalMesh,104,-0.0427135,4.51028e-18,0.0321362,0,0.0321362,1,0,0,1
internalMesh,105,0.0611745,0.00744949,0.0319752,0,0.0328315,1,0,0,1
internalMesh,106,0.17698,0.0148761,0.0314926,0,0.0348294,1,0,0,1
internalMesh,107,0.310686,0.0222572,0.03069,0,0.0379112,1,0,0,1
internalMesh,108,0.465854,0.02957,0.02957,0,0.0418183,1,0,0,1
internalMesh,109,0.622951,0.0367922,0.0281362,0,0.0463176,1,0,0,1
internalMesh,110,-0.578706,-0.035,0.035,0,0.0494975,1,0,0,1
internalMesh,111,-0.483215,-0.0281362,0.0367922,0,0.0463176,1,0,0,1
internalMesh,112,-0.366481,-0.0211819,0.0381922,0,0.0436729,1,0,0,1
internalMesh,113,-0.254109,-0.0141593,0.0391955,0,0.0416746,1,0,0,1
internalMesh,114,-0.146122,-0.00709104,0.0397987,0,0.0404255,1,0,0,1
internalMesh,115,-0.0373284,-8.32667e-18,0.04,0,0.04,1,0,0,1
internalMesh,116,0.0770917,0.00709104,0.0397987,0,0.0404255,1,0,0,1
internalMesh,117,0.201203,0.0141593,0.0391955,0,0.0416746,1,0,0,1
internalMesh,118,0.338385,0.0211819,0.0381922,0,0.0436729,1,0,0,1
internalMesh,119,0.484976,0.0281362,0.0367922,0,0.0463176,1,0,0,1
internalMesh,120,0.603204,0.035,0.035,0,0.0494975,1,0,0,1
internalMesh,121,-0.426486,-0.035,-0.035,0.02,0.0533854,0.108289,-0.0343511,-0.189533,0.220973
internalMesh,122,-0.365389,-0.0281362,-0.0367922,0.02,0.0504511,0.126384,-0.0324087,-0.170835,0.21496
internalMesh,123,-0.286976,-0.0211819,-0.0381922,0.02,0.0480346,0.147542,-0.0267496,-0.138425,0.204073
internalMesh,124,-0.208856,-0.0141593,-0.0391955,0.02,0.0462252,0.164906,-0.0182111,-0.0991024,0.193253
internalMesh,125,-0.131082,-0.00709104,-0.0397987,0.02,0.0451023,0.176906,-0.00782482,-0.0553298,0.185522
internalMesh,126,-0.0508364,8.32667e-18,-0.04,0.02,0.0447214,0.182272,0.00344423,-0.00881655,0.182518
internalMesh,127,0.0343276,0.00709104,-0.0397987,0.02,0.0451023,0.180427,0.0145888,0.039018,0.185173
internalMesh,128,0.126128,0.0141593,-0.0391955,0.02,0.0462252,0.171364,0.0245523,0.0865939,0.193564
internalMesh,129,0.225886,0.0211819,-0.0381922,0.02,0.0480346,0.155947,0.0322358,0.131674,0.206632
internalMesh,130,0.330597,0.0281362,-0.0367922,0.02,0.0504511,0.135621,0.0364826,0.170771,0.221104
internalMesh,131,0.411815,0.035,-0.035,0.02,0.0533854,0.117152,0.0372703,0.19411,0.229767
internalMesh,132,-0.436632,-0.0367922,-0.0281362,0.02,0.0504511,0.109072,-0.0330255,-0.201714,0.23168
internalMesh,133,-0.357312,-0.02957,-0.02957,0.02,0.0463549,0.135845,-0.0306045,-0.18001,0.227583
internalMesh,134,-0.277333,-0.0222572,-0.03069,0.02,0.0428633,0.160805,-0.0252294,-0.144881,0.217911
internalMesh,135,-0.20284,-0.0148761,-0.0314926,0.02,0.0401632,0.180792,-0.0171757,-0.103479,0.209018
internalMesh,136,-0.130277,-0.00744949,-0.0319752,0.02,0.0384436,0.194477,-0.00743513,-0.0584867,0.203217
internalMesh,137,-0.0555338,-4.67743e-18,-0.0321362,0.02,0.0378515,0.200805,0.0031905,-0.0112245,0.201144
internalMesh,138,0.0246637,0.00744949,-0.0319752,0.02,0.0384436,0.199209,0.0139144,0.0374887,0.203183
internalMesh,139,0.112972,0.0148761,-0.0314926,0.02,0.0401632,0.189485,0.0238026,0.0867129,0.209739
internalMesh,140,0.212086,0.0222572,-0.03069,0.02,0.0428633,0.172092,0.0316761,0.134706,0.220827
internalMesh,141,0.322832,0.02957,-0.02957,0.02,0.0463549,0.148104,0.0359816,0.177892,0.234255
internalMesh,142,0.429596,0.0367922,-0.0281362,0.02,0.0504511,0.119771,0.0365899,0.206694,0.241674
internalMesh,143,-0.438042,-0.0381922,-0.0211819,0.02,0.0480346,0.11221,-0.028158,-0.214994,0.244144
internalMesh,144,-0.352391,-0.03069,-0.0222572,0.02,0.0428633,0.142543,-0.0250579,-0.187961,0.237225
internalMesh,145,-0.271825,-0.0230972,-0.0230972,0.02,0.0383009,0.170651,-0.0201726,-0.149475,0.227753
internalMesh,146,-0.19976,-0.0154361,-0.0236991,0.02,0.0346399,0.192918,-0.0135982,-0.106259,0.220665
internalMesh,147,-0.130501,-0.00772949,-0.0240611,0.02,0.0322286,0.20803,-0.00586669,-0.0605324,0.216737
internalMesh,148,-0.0591754,4.62593e-18,-0.0241819,0.02,0.0313809,0.215134,0.00254265,-0.0130724,0.215546
internalMesh,149,0.0182196,0.00772949,-0.0240611,0.02,0.0322286,0.21369,0.0110899,0.0359139,0.21697
internalMesh,150,0.105191,0.0154361,-0.0236991,0.02,0.0346399,0.203392,0.0190969,0.0861436,0.221706
internalMesh,151,0.205075,0.0230972,-0.0230972,0.02,0.0383009,0.18438,0.0257408,0.136546,0.230875
internalMesh,152,0.320499,0.03069,-0.0222572,0.02,0.0428633,0.157507,0.0299866,0.1842,0.244208
internalMesh,153,0.438942,0.0381922,-0.0211819,0.02,0.0480346,0.125536,0.0317206,0.220182,0.255432
internalMesh,154,-0.439055,-0.0391955,-0.0141593,0.02,0.0462252,0.113717,-0.020111,-0.224698,0.252636
internalMesh,155,-0.349518,-0.0314926,-0.0148761,0.02,0.0401632,0.146581,-0.0175621,-0.193406,0.243311
internalMesh,156,-0.268849,-0.0236991,-0.0154361,0.02,0.0346399,0.176899,-0.0138972,-0.152351,0.233875
internalMesh,157,-0.198152,-0.0158374,-0.0158374,0.02,0.0300275,0.200838,-0.0092928,-0.107859,0.228157
internalMesh,158,-0.130902,-0.00793014,-0.0160787,0.02,0.0268591,0.217048,-0.00399193,-0.0617279,0.22569
internalMesh,159,-0.0617239,-7.61833e-18,-0.0161592,0.02,0.0257123,0.224727,0.00175586,-0.0142982,0.225188
internalMesh,160,0.0139726,0.00793014,-0.0160787,0.02,0.0268591,0.223334,0.00762525,0.0346971,0.226141
internalMesh,161,0.100314,0.0158374,-0.0158374,0.02,0.0300275,0.212527,0.0131917,0.0854864,0.229455
internalMesh,162,0.201034,0.0236991,-0.0154361,0.02,0.0346399,0.192316,0.0179565,0.137537,0.237116
internalMesh,163,0.319403,0.0314926,-0.0148761,0.02,0.0401632,0.163436,0.0213122,0.188489,0.250387
internalMesh,164,0.446122,0.0391955,-0.0141593,0.02,0.0462252,0.129132,0.0229541,0.230027,0.264791
internalMesh,165,-0.439076,-0.0397987,-0.00709104,0.02,0.0451023,0.114349,-0.0104741,-0.230487,0.257507
internalMesh,166,-0.347403,-0.0319752,-0.00744949,0.02,0.0384436,0.148761,-0.00906271,-0.196522,0.246643
internalMesh,167,-0.266872,-0.0240611,-0.00772949,0.02,0.0322286,0.180399,-0.00710476,-0.153908,0.237238
internalMesh,168,-0.197063,-0.0160787,-0.00793014,0.02,0.0268591,0.205348,-0.00472691,-0.108669,0.232377
internalMesh,169,-0.131071,-0.00805079,-0.00805079,0.02,0.0230137,0.222236,-0.00202544,-0.0623409,0.230823
internalMesh,170,-0.0632456,1.73472e-18,-0.00809104,0.02,0.0215746,0.230268,0.000896117,-0.0149921,0.230758
internalMesh,171,0.0113368,0.00805079,-0.00805079,0.02,0.0230137,0.228893,0.00388932,0.0339391,0.231428
internalMesh,172,0.0971768,0.0160787,-0.00793014,0.02,0.0268591,0.217754,0.0067526,0.0850007,0.233854
internalMesh,173,0.198264,0.0240611,-0.00772949,0.02,0.0322286,0.196804,0.00924992,0.137997,0.240543
internalMesh,174,0.318238,0.0319752,-0.00744949,0.02,0.0384436,0.166711,0.011091,0.190922,0.253706
internalMesh,175,0.450087,0.0397987,-0.00709104,0.02,0.0451023,0.131038,0.0120428,0.235927,0.270144
internalMesh,176,-0.438932,-0.04,-8.32667e-18,0.02,0.0447214,0.11452,-2.04091e-08,-0.232397,0.259082
internalMesh,177,-0.346606,-0.0321362,4.49239e-18,0.02,0.0378515,0.149459,-2.78233e-08,-0.197527,0.247699
internalMesh,178,-0.26617,-0.0241819,-4.996e-18,0.02,0.0313809,0.181535,-2.74886e-08,-0.154396,0.238313
internalMesh,179,-0.19668,-0.0161592,7.52581e-18,0.02,0.0257123,0.206818,-1.00054e-08,-0.108913,0.233743
